,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
1958,1959,22390,4258,83949,4268,21936,20058,393913600,32642,22390,4719,89560,4359,87487,172849,4096,2235,1.832662192393736,0.545654296875,0.454345703125,165.07924819839891
1959,1960,22495,4649,82842,4399,20000,20850,391496944,32372,22495,4859,89980,4409,44976,119417,4096,1511,2.7107875579086698,0.368896484375,0.631103515625,100.2768438646501
1960,1961,22981,4278,83577,4959,22025,24016,394950000,28334,22981,4939,91924,4559,47942,124116,4096,1844,2.2212581344902387,0.4501953125,0.5498046875,125.30170102806557
1961,1962,21982,5030,81752,5060,21369,20068,363752961,32593,21982,5470,87928,5270,59453,135718,4096,1884,2.1740976645435244,0.4599609375,0.5400390625,128.76414426956458
1962,1963,21669,4669,82129,5120,21936,23996,393913600,28314,21669,5371,86676,8416,61788,140939,4096,1658,2.470446320868516,0.40478515625,0.59521484375,110.5706869244448
1963,1964,22579,4999,85546,5070,21369,20750,363752961,32732,22579,5490,90316,5301,59323,138604,4096,1952,2.098360655737705,0.4765625,0.5234375,134.92428863088747
1964,1965,22715,4829,84809,4829,21521,20068,367532400,32562,22715,5240,90860,4990,58421,133685,4096,2025,2.022716049382716,0.494384765625,0.505615234375,141.9564923517622
1965,1966,22756,4799,85737,4739,21444,24787,366776336,28304,22756,5300,91024,5330,58111,136851,4096,2026,2.0217176702862782,0.49462890625000006,0.50537109375,142.05605186422625
1966,1967,21569,5200,80267,5170,17200,20069,344000000,32672,21569,5641,86276,5541,63191,140218,4096,2006,2.0418743768693917,0.48974609375000006,0.51025390625,140.08188101459456
1967,1968,20584,9508,77643,5631,16600,20068,332000000,32712,20584,6182,82336,5832,93227,176156,4096,1447,2.8306841741534208,0.353271484375,0.646728515625,96.1059373359651
1968,1969,23930,4308,90614,4368,21936,20068,393913600,33363,23930,4770,95720,4458,46448,120931,4096,1630,2.5128834355828222,0.39794921875,0.60205078125,108.52686071095108
1969,1970,22959,4899,86562,4980,21444,24797,366776336,28304,22959,5580,91836,5200,54253,131571,4096,1222,3.351882160392799,0.29833984375,0.70166015625,82.6772872000027
1970,1971,20979,4799,78051,4929,21521,20058,367532400,32512,20979,5270,83916,4919,45447,120920,4096,1183,3.4623837700760776,0.288818359375,0.711181640625,80.51806594260805
1971,1972,22782,5260,84721,5381,16800,20749,336000000,32311,22782,5851,91128,5591,102235,180154,4096,1497,2.7361389445557784,0.36547851562499994,0.634521484375,99.34948122534676
1972,1973,22698,5310,82967,5801,17000,24005,340000000,28293,22698,6382,90792,9498,95692,180133,4096,1266,3.235387045813586,0.30908203125,0.69091796875,85.16809802843956
1973,1974,22902,4599,85556,4648,21681,20088,373291600,32692,22902,5109,91608,4759,54143,136059,4096,1053,3.8898385565052234,0.257080078125,0.742919921875,73.61777178839279
1974,1975,22972,4448,86047,4599,21681,24828,373291600,28324,22972,4990,91888,4669,50426,125419,4096,1145,3.577292576419214,0.279541015625,0.720458984375,78.45560143977693
1975,1976,23838,4859,88259,4929,21444,20069,366776336,32562,23838,5460,95352,5089,72488,148584,4096,1743,2.3499713138267353,0.42553710937500006,0.574462890625,117.04077094150867
1976,1977,22823,8666,84125,4750,21600,20058,370400000,28825,22823,5149,91292,4979,66387,147952,4096,2000,2.048,0.48828125,0.51171875,139.49653051032845
1977,1978,20773,4669,78638,4729,21600,24708,370400000,28314,20773,5130,83092,5030,47540,122925,4096,1664,2.4615384615384617,0.40625,0.59375,111.01409153758637
