,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
104,105,34258,5820,132006,16249,20000,28992,400000000,47145,34258,7323,137032,6852,2512610,2633316,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
105,106,34265,5800,131710,10689,20000,34322,400000000,46293,34265,7754,137060,7253,2519613,2641000,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
106,107,34150,5841,131908,10799,20000,33740,400000000,42276,34150,12412,136600,7404,2558743,2679299,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
107,108,34225,5901,131939,12863,20000,29633,400000000,48987,34225,7483,136900,6912,2633416,2753902,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
108,109,34312,6031,131857,11029,20000,35503,400000000,47706,34312,8375,137248,6982,2612328,2735670,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
109,110,34292,6161,132129,11160,20000,34842,400000000,43909,34292,12812,137168,7163,2625332,2749494,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
110,111,34231,6802,131504,63984,20000,29583,400000000,49609,34231,7944,136924,7303,2596360,2770321,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
111,112,34179,6933,131782,6191,20000,29884,400000000,49960,34179,7964,136716,12262,2668119,2790017,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
112,113,34289,6241,132045,6301,20000,36806,400000000,49559,34289,8856,137156,7464,2760704,2883564,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
113,114,34189,6251,131947,6262,20000,36806,400000000,49819,34189,8295,136756,7193,2740338,2864130,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
114,115,34226,6341,131490,7102,20000,30534,400000000,51111,34226,7964,136904,7414,3452984,3586544,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
115,116,34262,8024,132062,8775,20000,99678,400000000,69013,34262,10879,137048,16480,3709073,3942290,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
116,117,34226,6542,131996,6561,20000,48717,400000000,55970,34226,8525,136904,7774,3126579,3273122,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
117,118,34246,7253,131902,8586,20000,56792,400000000,78050,34246,10799,136984,9507,3769762,3958991,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
118,119,34334,7122,132111,7083,20000,38239,400000000,54127,34334,8676,137336,7975,3874168,4006745,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
119,120,34272,13243,131868,6842,20000,33741,400000000,54027,34272,9648,137088,14095,3022984,3164497,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
120,121,34214,7053,132133,7303,20000,39911,400000000,55670,34214,8825,136856,8285,3165489,3305049,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
121,122,34304,7363,131736,7293,20000,39821,400000000,85453,34304,15047,137216,8155,3053569,3226168,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
122,123,34279,6952,132196,7012,20000,40823,400000000,48537,34279,14816,137116,8415,3023715,3166651,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
123,124,34131,7463,131658,7032,20000,40682,400000000,56281,34131,9447,136524,8685,3116561,3262814,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
124,125,34263,7032,131997,13654,20000,35433,400000000,57724,34263,10028,137052,14546,3204519,3353285,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
125,126,34151,7173,131698,8245,20000,41254,400000000,55990,34151,9357,136604,8565,3277861,3419074,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
126,127,34197,7383,132049,7353,20000,42546,400000000,59256,34197,9327,136788,8385,3256071,3406321,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
127,128,34304,7524,132037,7614,20000,44931,400000000,61370,34304,10829,137216,9777,3331957,3483729,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
